num_single_quote_error,num_spacing_error,num_social_media_handles,num_urls_text,num_twitter_post_urls,number_of_hastags,num_of_absence_of_space_after_sentence_completion,num_capitalized_words,num_of_absence_capitalization_after_full_stop,num_of_words_of_pattern_2017word,num_mispelled_words,label
2,7,0,0,0,0,0,1,0,0,1,0
0,3,0,0,0,0,0,5,2,0,4,1
0,1,0,0,0,0,5,2,1,0,4,0
4,7,3,1,0,0,9,1,2,0,12,0
7,9,1,0,1,1,7,2,2,0,14,0
18,51,0,0,0,0,0,15,10,0,25,1
5,4,0,0,0,0,2,5,0,0,7,0
1,6,0,0,0,0,6,2,0,0,10,0
0,1,0,0,0,0,0,0,0,0,0,0
3,9,0,0,0,0,8,3,0,0,6,0
11,22,0,0,0,0,7,8,1,0,33,0
0,1,0,0,0,0,0,2,1,0,0,1
6,21,0,0,0,0,6,16,3,0,13,0
0,1,0,0,0,0,1,5,2,0,2,1
0,2,0,0,0,0,0,6,4,0,4,1
1,11,0,0,0,0,2,13,0,0,14,0
0,2,0,0,0,0,2,7,0,0,21,1
0,5,0,0,0,0,4,3,1,0,6,1
99,5,0,0,0,0,1,216,1,0,89,0
10,8,0,0,0,0,6,1,0,0,8,0
2,4,0,0,0,0,0,1,0,0,3,1
1,3,0,0,0,0,0,1,0,0,0,1
1,8,0,0,0,0,0,6,0,0,0,0
11,17,0,0,0,0,5,6,0,0,10,0
4,2,1,0,1,1,6,4,3,0,15,0
0,7,0,0,0,0,3,19,1,0,16,1
2,7,0,0,0,0,0,2,0,0,3,1
5,4,0,0,0,0,4,7,0,0,14,0
4,3,0,0,0,0,0,2,1,0,2,1
18,8,0,0,0,0,10,4,0,0,10,0
3,1,0,0,0,0,0,10,1,0,21,1
3,6,0,1,0,0,3,3,3,0,8,0
4,71,0,0,0,0,2,10,8,0,13,1
0,3,0,0,0,0,0,4,4,0,7,1
18,39,0,0,0,0,19,12,3,0,27,0
4,9,10,0,1,0,7,12,2,1,17,0
7,4,2,0,0,0,2,7,1,1,10,0
10,33,0,0,0,0,0,2,0,1,22,1
14,12,1,1,0,0,1,7,2,0,14,0
16,42,1,0,0,0,30,19,0,0,47,0
5,1,0,0,0,0,1,6,0,0,15,0
4,10,0,0,0,0,5,3,0,0,12,0
0,1,0,0,0,0,0,0,0,0,0,0
1,5,0,0,0,0,0,3,0,0,7,0
0,3,0,0,0,0,1,1,0,0,1,1
3,3,0,0,0,0,0,3,1,0,2,1
18,67,1,0,0,0,14,17,7,0,40,0
0,1,0,0,0,0,3,5,2,0,20,1
13,10,0,0,0,0,3,4,0,0,15,0
2,1,0,0,0,0,3,4,0,0,5,0
0,8,0,0,0,0,2,8,1,0,5,1
1,1,0,0,0,0,0,4,0,0,3,0
7,0,0,0,0,0,4,8,0,0,13,0
11,24,0,0,0,0,4,17,4,0,14,0
6,12,5,0,4,4,6,4,8,0,14,0
8,12,0,0,0,0,10,46,2,0,15,0
7,7,0,0,0,0,0,4,0,0,14,1
10,27,2,1,1,1,17,12,8,0,27,0
6,8,0,0,0,0,10,7,0,0,13,0
6,3,2,0,1,0,6,0,2,1,13,0
0,17,0,0,0,0,1,9,2,0,12,1
5,18,0,0,0,0,5,1,0,0,12,0
0,2,0,0,0,0,0,1,0,0,1,1
5,3,0,0,0,0,3,3,1,0,5,0
12,11,0,0,0,0,1,2,1,0,6,0
11,3,1,0,0,0,4,3,0,0,10,0
0,1,0,0,0,0,2,4,1,0,31,1
0,2,0,0,0,1,0,5,0,0,2,1
3,9,2,2,0,2,11,5,3,0,18,0
0,1,0,0,0,0,0,1,0,0,1,1
3,11,0,0,0,0,3,1,0,0,6,0
9,23,18,3,4,0,18,11,12,15,28,0
1,12,1,0,0,0,2,2,0,0,8,0
0,6,0,0,0,0,0,3,0,0,2,1
3,2,0,0,0,0,18,4,9,0,6,0
4,10,0,0,0,0,0,13,0,0,16,1
3,9,0,0,0,0,1,28,0,0,13,0
8,5,1,1,0,0,7,4,1,0,7,0
8,26,4,0,1,0,10,4,4,4,14,0
1,1,0,0,0,0,0,2,0,0,1,1
0,15,0,0,0,0,1,8,3,0,8,1
15,5,0,0,0,0,13,0,1,0,13,0
6,4,0,0,0,0,7,3,0,0,4,0
10,16,3,0,1,1,8,1,2,1,12,0
14,19,14,0,4,15,11,4,8,0,56,0
5,6,0,0,0,0,7,1,1,0,9,0
9,6,2,0,2,0,9,5,6,0,11,0
0,2,0,0,0,0,1,4,3,0,3,1
1,7,0,0,0,0,0,2,2,0,3,1
2,7,0,0,0,0,2,1,0,0,6,0
6,14,0,0,0,0,0,11,0,0,22,1
0,3,0,0,0,0,9,24,16,0,10,1
8,24,0,0,0,0,3,16,1,0,14,0
1,1,0,0,0,0,0,7,0,0,3,0
16,6,0,0,0,0,1,9,1,0,10,0
0,2,0,0,0,0,0,3,2,0,1,1
2,1,0,0,0,0,0,2,1,0,4,1
0,3,0,0,0,0,6,3,1,0,12,1
6,22,0,0,0,0,0,1,1,0,16,1
15,15,0,0,0,0,8,2,0,0,20,0
0,2,0,0,0,0,1,2,0,0,0,1
4,16,0,0,0,0,2,2,0,0,3,0
0,5,0,0,0,0,0,6,4,0,7,1
5,12,0,0,0,0,0,1,1,0,11,1
10,31,0,0,0,0,0,4,2,0,23,1
1,7,0,0,0,0,3,0,0,0,10,0
0,4,0,0,0,0,0,7,0,0,11,1
1,7,2,1,0,0,6,4,4,2,15,0
8,9,0,0,0,0,3,5,0,0,15,0
0,2,0,0,0,0,0,3,2,0,5,1
21,61,10,0,9,7,15,10,23,0,56,0
0,2,0,0,0,0,0,6,1,0,4,1
0,3,0,0,0,0,2,4,1,0,14,1
5,10,0,0,0,0,0,1,1,0,6,1
15,23,0,0,0,1,9,3,0,0,24,0
0,1,0,0,0,0,1,3,1,0,0,1
16,20,0,0,0,0,8,2,0,0,10,0
0,1,0,0,0,0,0,2,0,0,4,1
6,8,0,0,0,0,0,4,0,0,23,1
10,20,0,0,0,0,0,12,6,0,8,1
0,1,0,0,0,0,0,4,2,0,6,1
7,11,6,1,1,3,5,2,3,2,26,0
0,5,0,0,0,0,1,9,3,0,22,1
3,7,0,0,0,0,0,4,0,0,10,1
2,6,0,0,0,0,2,2,1,0,11,0
2,5,0,0,0,0,0,2,0,0,0,1
3,16,1,1,0,0,4,4,1,0,24,0
6,3,0,0,0,0,3,0,0,0,5,0
0,6,0,0,0,0,0,2,0,0,2,1
1,3,0,0,0,0,0,1,0,0,2,0
3,3,0,0,0,0,0,2,0,0,2,1
5,11,0,0,0,0,0,2,0,0,13,1
1,9,0,0,0,0,3,3,0,0,13,0
16,14,0,0,0,0,5,2,0,0,10,0
10,14,7,2,0,27,6,9,2,4,38,0
1,5,0,0,0,0,0,5,0,0,2,1
0,8,1,1,0,0,2,18,2,0,13,0
1,6,0,0,0,0,2,26,0,0,15,0
20,13,3,1,0,0,12,2,2,0,20,0
0,4,6,0,0,4,4,15,3,0,19,1
0,7,0,0,0,0,0,5,2,0,3,1
0,12,0,0,0,0,2,7,1,0,4,1
0,5,0,0,0,0,0,2,0,0,0,1
2,0,0,0,0,0,0,0,0,0,3,0
18,4,0,0,0,0,15,4,0,0,27,0
3,1,0,0,0,2,3,17,0,0,21,0
2,1,0,0,0,0,2,7,1,0,9,0
0,1,0,0,0,0,1,1,0,0,3,1
5,18,0,0,0,0,0,2,0,0,4,0
0,1,0,0,0,0,10,13,0,0,15,1
11,16,0,0,0,0,2,0,0,0,8,0
0,2,0,0,0,0,0,0,0,0,0,0
6,3,1,0,0,0,14,26,0,0,32,0
0,1,0,0,0,0,0,0,0,0,0,0
49,66,0,0,0,0,38,49,6,0,66,0
4,2,0,0,0,0,9,3,1,0,19,0
5,21,0,0,0,0,0,5,2,0,20,1
5,7,1,2,0,1,2,7,2,0,3,0
12,61,29,6,5,7,17,18,21,0,84,0
0,5,0,0,0,0,7,5,1,0,5,1
0,1,0,0,0,0,0,1,0,0,3,1
6,16,0,0,0,0,10,10,0,0,27,0
2,7,0,0,0,0,3,20,1,0,16,0
0,19,0,0,0,0,1,4,4,0,9,1
0,1,0,0,0,0,0,0,0,0,1,0
1,1,0,0,0,0,6,0,0,0,4,0
4,10,0,0,0,0,2,18,0,0,9,0
8,12,0,0,0,0,6,5,2,0,18,0
8,10,0,0,0,0,5,2,1,0,10,0
6,10,0,0,0,0,8,1,1,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0
14,30,0,0,0,0,8,10,1,0,26,0
7,3,0,0,0,0,1,1,0,0,7,0
0,1,0,0,0,0,0,11,3,0,6,1
6,3,0,0,0,0,1,2,0,0,4,0
0,2,0,0,0,0,0,0,0,0,0,0
6,6,1,0,1,0,6,5,6,0,11,0
2,9,0,0,0,0,1,7,3,0,5,1
15,2,0,0,0,0,9,1,1,0,14,0
5,28,0,0,0,0,9,5,3,0,11,0
0,5,0,0,0,0,0,8,0,0,10,1
6,15,0,0,0,0,0,12,0,0,28,1
1,1,1,0,0,0,2,6,0,0,1,0
2,7,0,0,0,0,2,3,1,0,1,1
8,9,0,0,0,0,5,40,0,0,10,0
7,22,0,0,0,0,6,2,1,0,11,0
6,9,0,0,0,0,19,9,2,0,10,0
0,2,0,0,0,0,2,18,4,0,23,1
7,13,3,2,0,0,8,1,2,0,4,0
16,8,0,0,0,0,11,1,0,0,14,0
12,29,0,0,0,0,8,1,1,0,17,0
2,6,0,0,0,0,0,6,0,0,24,1
5,19,0,0,0,0,19,4,0,0,30,0
0,3,0,0,0,0,1,6,3,0,2,1
8,8,0,0,0,0,12,0,0,0,19,0
12,43,0,0,0,0,1,8,0,0,57,1
9,14,3,0,0,0,10,5,0,2,9,0
2,5,0,0,0,0,0,1,0,0,1,1
0,6,0,0,0,0,6,9,6,0,21,1
0,5,0,0,0,0,3,3,0,0,25,1
2,28,27,3,26,0,32,5,63,26,47,0
6,20,2,0,1,2,6,4,2,0,17,0
1,9,0,0,0,0,5,1,0,0,2,0
25,44,6,1,3,2,13,7,12,6,80,0
1,0,0,0,0,0,0,0,0,0,1,0
7,21,0,0,0,0,3,16,0,0,30,1
8,30,0,0,0,0,18,12,0,0,26,0
0,1,0,0,0,0,0,5,0,0,4,1
11,6,0,0,0,0,9,6,0,0,17,0
8,32,0,0,0,0,0,3,0,0,6,1
4,6,0,0,0,0,0,0,0,0,2,0
0,1,0,0,0,0,5,7,1,1,6,1
0,6,0,0,0,0,0,7,0,0,20,1
11,9,0,0,0,0,11,4,0,1,26,0
9,7,0,0,0,0,10,1,1,0,16,0
0,1,0,0,0,0,0,2,0,0,1,1
14,6,0,0,0,0,11,0,0,0,5,0
10,15,0,1,0,0,15,13,8,0,34,0
3,13,0,0,0,0,1,1,0,0,12,1
6,19,0,0,0,0,1,12,1,0,12,0
2,8,1,0,0,0,2,9,0,0,2,0
3,3,0,0,0,0,0,6,2,0,5,1
2,20,0,0,0,0,0,15,1,1,28,1
9,17,1,0,1,0,5,8,2,1,8,0
0,5,1,0,0,0,2,10,1,0,5,0
0,8,0,0,0,0,2,1,0,0,6,1
14,20,0,0,0,0,8,3,0,0,11,0
0,1,0,0,0,0,0,1,0,0,3,1
16,7,0,0,0,0,3,7,0,0,10,0
2,7,0,0,0,0,0,3,0,0,0,1
0,1,0,0,0,0,0,8,3,0,7,1
0,3,0,0,0,0,0,1,0,0,0,1
7,46,1,0,0,0,16,48,0,0,61,0
3,5,0,0,0,0,2,2,2,0,5,0
4,5,0,0,0,0,4,0,0,0,9,0
15,10,0,0,0,0,11,5,1,0,19,0
0,3,0,0,0,0,1,1,0,0,5,1
22,50,0,0,0,0,27,17,0,0,32,0
13,27,0,0,0,0,12,6,3,0,10,0
26,13,0,0,0,0,6,4,0,0,18,0
0,1,0,0,0,0,2,7,3,0,0,1
0,1,0,0,0,0,1,3,3,0,8,1
27,13,0,1,0,0,30,29,3,0,42,0
0,10,0,0,0,0,10,8,1,0,18,1
5,4,0,0,0,0,2,2,0,0,4,0
0,4,0,0,0,0,1,2,0,0,6,1
10,17,8,3,0,6,10,4,4,5,19,0
5,25,8,1,2,10,9,13,6,0,39,0
5,4,0,0,0,0,2,0,0,0,6,0
7,34,0,0,0,0,1,26,11,0,20,1
2,4,1,0,0,0,0,1,0,0,4,0
0,1,0,0,0,0,0,0,0,0,0,0
0,17,0,0,0,0,5,8,5,0,9,1
6,9,0,0,0,0,6,1,0,0,5,0
20,27,0,0,0,0,4,11,1,0,13,0
11,19,2,0,0,2,9,13,4,0,35,0
0,3,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,1,0,3,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,1,5,1,0,0,1
6,10,0,0,0,0,0,5,0,0,31,1
10,5,0,0,0,0,6,1,0,0,10,0
9,15,13,9,3,8,18,5,20,0,25,0
0,1,0,0,0,0,0,1,0,0,5,1
0,2,0,0,0,0,1,0,0,0,3,0
16,18,1,0,0,0,3,1,0,0,10,0
0,3,0,0,0,0,0,5,0,0,17,1
6,7,0,0,0,0,12,6,1,0,6,0
0,6,0,0,0,0,5,12,7,0,12,1
11,19,0,0,0,0,16,11,0,0,15,0
2,1,1,0,1,0,3,2,3,0,11,0
3,8,0,0,0,0,0,0,0,0,5,1
3,15,0,1,0,0,6,1,4,0,7,0
33,42,1,0,0,0,15,10,0,0,44,0
11,30,4,0,0,0,5,18,0,2,37,0
10,42,0,0,0,0,1,11,1,0,25,1
6,9,0,0,0,0,13,6,0,0,17,0
8,12,0,0,0,0,3,27,0,0,14,0
6,3,0,0,0,0,1,2,1,0,2,0
2,6,0,0,0,0,9,13,5,1,9,0
9,12,0,0,0,0,5,4,1,0,19,0
0,3,0,0,0,0,0,1,0,0,3,1
3,2,0,0,0,0,1,1,0,0,9,0
8,13,0,0,0,0,0,12,0,0,33,1
0,1,0,0,0,0,0,2,0,0,3,1
9,17,0,0,0,0,5,2,0,0,17,0
0,3,0,0,0,0,0,3,2,0,2,1
5,4,0,0,0,0,0,3,2,0,11,1
1,9,0,0,0,0,0,5,0,0,1,1
13,21,0,0,0,0,1,3,2,0,9,1
7,19,0,0,0,0,0,3,0,0,14,0
14,8,0,0,0,0,16,2,1,0,5,0
0,7,0,0,0,0,4,10,5,0,16,1
2,15,0,0,0,0,2,20,1,0,9,0
0,6,0,0,0,0,3,5,1,0,5,1
0,1,0,0,0,0,0,2,1,0,0,1
0,2,0,0,0,0,6,11,1,0,8,1
12,26,0,0,0,0,0,16,0,0,31,1
0,1,0,0,0,0,1,3,0,0,1,1
5,11,6,0,6,0,11,1,13,3,16,0
14,10,0,0,0,0,4,1,0,0,17,0
10,6,0,0,0,0,10,0,0,0,7,0
7,12,0,0,0,0,1,8,3,0,13,1
2,5,0,0,0,0,0,1,0,0,5,1
19,11,1,0,1,0,3,12,3,0,27,0
4,24,0,0,0,0,9,4,0,0,8,0
13,33,0,0,0,0,13,4,1,0,22,0
13,21,1,0,0,0,7,0,1,0,7,0
9,6,2,0,1,0,2,2,2,0,11,0
13,40,0,0,0,0,0,4,0,0,49,1
5,2,0,0,0,0,2,1,0,0,3,0
1,4,0,0,0,0,0,1,0,0,2,1
2,3,0,0,0,0,0,1,0,0,1,1
3,7,0,0,0,0,3,14,0,0,12,0
10,11,0,0,0,0,9,1,0,0,17,0
13,9,0,0,0,0,3,6,0,0,21,0
8,14,0,0,0,0,3,0,0,0,11,0
4,7,0,0,0,0,6,6,0,0,19,0
6,10,16,0,7,0,16,7,15,0,25,0
17,21,0,0,0,0,31,19,7,0,35,0
13,12,0,0,0,0,6,9,0,0,17,0
0,3,0,0,0,0,4,3,1,0,8,1
1,6,0,0,0,0,0,5,0,0,6,1
21,10,0,0,0,0,10,7,1,0,24,0
6,22,0,0,0,0,0,9,3,0,33,1
6,0,0,0,0,0,1,7,2,0,7,0
2,3,0,0,0,0,0,2,1,0,2,1
2,18,1,1,1,4,9,15,3,0,28,0
3,5,0,0,0,0,1,9,4,0,4,1
20,42,0,0,0,0,13,33,0,0,54,0
0,5,0,0,0,0,2,6,1,0,16,1
0,3,0,0,0,0,1,3,0,0,8,1
3,12,0,0,0,0,5,1,0,0,4,0
2,5,0,0,0,0,1,3,0,0,3,0
6,8,0,0,0,0,6,3,1,0,11,0
7,15,0,0,0,0,1,5,1,0,34,1
1,3,0,0,0,0,1,1,0,0,7,1
0,5,0,0,0,0,2,7,1,0,15,1
7,19,0,0,0,0,0,14,0,0,23,1
2,6,0,0,0,0,1,2,0,0,1,0
0,18,0,0,0,0,6,4,1,0,12,1
0,1,0,0,0,0,0,4,3,0,27,1
1,1,0,0,0,0,0,3,0,0,11,1
9,2,0,0,0,0,4,0,0,0,9,0
3,9,0,0,0,0,4,4,0,0,7,0
13,17,0,0,0,0,0,16,0,0,27,1
10,17,0,0,0,0,6,3,1,0,5,0
0,8,2,0,2,1,3,4,5,0,5,0
7,8,0,0,0,0,0,6,2,0,7,1
0,12,0,0,0,0,7,14,3,0,27,1
4,18,0,0,0,0,1,11,1,0,20,1
0,5,0,0,0,0,6,7,2,0,11,1
2,16,2,1,1,0,7,5,5,1,7,0
3,0,0,0,0,0,0,0,0,0,3,0
1,22,0,0,0,0,1,2,0,0,11,0
0,3,0,0,0,0,0,2,0,0,1,1
7,21,5,1,1,0,11,9,5,2,20,0
3,1,0,0,0,0,2,3,0,0,8,0
0,17,0,0,0,0,6,5,1,0,17,1
7,0,0,1,0,0,4,1,2,0,1,0
0,26,2,0,0,1,4,11,3,0,17,1
5,6,0,0,0,0,0,4,0,0,17,1
2,4,0,0,0,0,0,3,0,0,6,1
0,2,0,0,0,0,0,2,0,0,3,1
10,20,14,1,6,3,12,30,14,14,34,0
0,3,0,0,0,0,4,3,1,0,9,1
0,1,0,0,0,0,0,2,0,0,3,1
49,111,1,1,0,0,42,95,5,0,118,0
2,13,0,0,0,2,2,24,1,0,12,0
12,7,0,0,0,0,2,2,0,0,13,0
27,16,0,0,0,0,8,6,1,0,23,0
4,14,3,1,2,1,5,1,5,0,14,0
9,13,2,0,0,0,4,0,0,0,16,0
9,26,0,0,0,0,6,13,1,0,23,0
0,25,0,0,0,0,4,14,3,0,12,1
0,2,0,0,0,0,0,10,8,0,9,1
19,28,0,0,0,2,9,14,0,0,36,0
0,1,0,0,0,0,1,2,0,0,3,1
0,3,0,0,0,0,1,6,2,0,2,1
5,39,19,4,8,6,18,12,25,18,60,0
7,9,0,0,0,0,6,0,0,0,11,0
5,18,0,0,0,0,0,4,0,3,10,1
22,36,0,0,0,6,21,18,5,0,44,0
6,17,0,0,0,0,3,5,1,0,4,0
1,1,0,0,0,0,0,2,0,0,0,1
0,5,0,0,0,0,1,10,0,0,9,1
11,43,0,0,0,0,1,17,3,0,49,1
1,15,0,0,0,1,0,6,0,0,6,1
3,5,0,0,0,0,3,1,0,0,5,0
7,4,2,0,1,0,2,2,3,0,12,0
0,1,0,0,0,0,0,5,1,0,4,1
1,11,0,0,0,0,0,1,0,0,19,1
3,5,0,0,0,0,0,5,1,0,3,1
3,2,0,0,0,0,1,4,0,0,5,0
5,17,0,0,0,0,4,7,0,0,18,0
2,1,0,0,0,0,0,2,0,0,0,0
8,16,0,0,0,0,1,4,0,0,36,1
3,6,0,0,0,0,7,4,0,0,12,0
7,16,0,0,0,0,2,0,0,0,7,0
22,53,0,0,0,0,21,10,0,0,38,0
5,16,0,0,0,0,8,2,0,0,1,0
0,2,0,0,0,0,0,0,0,0,0,0
12,2,1,1,1,0,4,2,3,1,14,0
9,11,0,0,0,0,11,56,3,0,86,0
6,16,0,0,0,0,10,77,0,0,12,0
3,9,0,0,0,0,1,2,0,0,5,0
3,9,1,1,1,0,9,5,6,1,7,0
7,6,2,0,1,0,6,3,3,1,23,0
4,2,0,0,0,0,9,4,4,0,14,0
1,9,0,0,0,0,1,3,0,0,8,0
0,14,0,0,0,0,0,5,2,0,5,1
2,18,1,0,0,3,4,49,1,0,18,0
1,7,0,0,0,0,0,3,2,0,11,1
0,1,0,0,0,0,1,5,2,0,1,1
2,13,0,0,0,0,0,4,0,0,2,1
2,10,0,0,0,0,0,9,4,0,13,1
0,1,0,0,0,0,0,0,0,0,1,0
8,7,4,0,2,0,5,2,4,0,8,0
0,3,0,0,0,0,1,5,0,0,7,1
5,3,0,0,0,0,0,4,0,0,16,1
6,9,0,0,0,0,1,3,0,0,25,1
1,4,0,0,0,0,0,6,0,0,4,1
11,24,1,0,0,0,21,13,0,1,37,0
2,6,0,0,0,0,0,4,0,0,3,1
3,1,0,0,0,0,4,1,0,0,16,0
0,2,0,0,0,0,5,7,5,0,14,1
4,21,0,0,0,0,15,0,4,0,26,0
0,0,0,1,0,0,1,0,1,0,0,0
1,3,0,0,0,0,0,0,0,0,0,0
4,10,0,0,0,0,10,16,5,0,28,1
1,3,0,0,0,0,0,0,0,0,0,0
2,4,0,0,0,0,0,3,0,0,3,1
0,1,0,0,0,0,1,6,3,0,9,1
0,5,0,0,0,0,5,7,1,0,11,1
7,7,0,0,0,0,4,1,0,0,4,0
8,4,0,0,0,0,2,4,0,0,10,0
9,10,3,1,0,0,2,39,1,1,30,0
0,10,0,0,0,0,7,11,4,0,17,1
16,12,2,0,1,1,8,4,3,1,14,0
0,3,0,0,0,0,2,1,0,0,10,1
0,7,0,0,0,0,0,1,0,0,0,1
9,17,0,0,0,0,0,4,0,0,7,1
1,19,4,1,4,4,9,5,10,0,18,0
4,6,0,0,0,0,15,1,0,0,10,0
5,15,0,0,0,0,0,7,0,0,23,1
0,2,0,0,0,0,0,0,0,0,0,0
8,8,0,0,0,0,0,3,0,0,7,1
0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
6,24,0,0,0,0,4,3,0,0,11,0
0,2,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,13,10,5,0,14,1
2,3,0,0,0,0,0,2,0,0,2,1
3,1,0,0,0,0,5,0,0,0,10,0
1,4,0,1,0,0,1,0,2,0,1,0
0,13,0,0,0,0,9,9,1,0,18,1
5,20,0,0,0,0,2,7,0,0,17,1
8,7,1,0,1,0,2,6,3,1,13,0
2,13,0,0,0,0,0,3,1,0,12,1
0,1,0,0,0,0,1,7,2,0,0,1
0,1,0,0,0,0,2,14,1,0,20,1
5,9,0,0,0,0,0,1,0,0,3,1
12,8,0,0,0,0,7,2,0,1,6,0
6,6,0,0,0,0,6,0,0,0,2,0
1,7,0,0,0,0,0,4,1,0,12,1
4,10,0,0,0,0,15,3,0,0,28,0
3,6,0,0,0,0,0,3,0,0,5,0
2,0,0,0,0,0,0,1,0,0,0,0
5,26,0,0,0,0,9,7,0,0,18,0
0,1,0,0,0,0,0,3,0,0,1,1
8,17,0,0,0,0,8,0,0,0,5,0
1,11,0,0,0,0,0,2,0,0,17,1
14,4,6,0,0,0,7,9,2,0,11,0
4,5,0,0,0,0,3,0,0,0,24,0
0,1,0,0,0,0,0,2,0,0,2,1
0,15,0,0,0,0,5,18,7,0,46,1
1,2,0,0,0,0,0,2,0,0,5,1
8,8,0,0,0,0,1,13,1,0,24,1
3,2,0,0,0,0,2,0,0,0,1,0
0,24,0,0,0,0,6,21,20,0,19,1
0,3,0,0,0,0,5,8,2,0,34,1
4,16,0,0,0,0,6,0,0,0,6,0
13,13,0,0,0,0,10,0,0,0,5,0
5,9,0,0,0,0,3,9,0,0,16,1
8,12,3,0,1,2,4,3,4,1,17,0
0,3,0,0,0,0,5,5,2,0,16,1
0,0,0,1,0,0,1,0,3,0,0,0
8,32,1,1,0,0,3,19,2,0,22,0
3,2,0,0,0,0,0,2,0,0,2,1
0,2,0,0,0,0,2,5,3,0,6,1
6,10,0,0,0,0,5,0,0,0,1,0
6,5,0,0,0,0,0,1,0,0,2,1
5,1,1,0,1,1,4,5,2,1,8,0
5,12,4,0,2,0,4,11,4,1,18,0
4,9,0,0,0,0,4,2,0,0,7,0
11,11,2,1,0,0,13,0,1,1,6,0
7,22,0,0,0,0,12,11,2,0,25,0
3,8,0,0,0,0,0,2,0,0,1,1
8,17,0,0,0,0,6,8,1,0,25,1
0,1,0,0,0,0,0,1,0,0,2,1
4,9,2,0,1,2,7,1,3,0,6,0
13,26,0,0,0,0,9,14,0,0,32,0
4,3,0,1,0,0,4,0,2,0,0,0
6,23,0,0,0,0,10,5,0,0,5,0
19,31,0,0,0,0,5,5,0,0,13,0
2,6,0,0,0,0,6,2,0,0,5,0
7,13,0,0,0,0,4,8,2,0,18,0
6,35,0,0,0,0,1,5,0,0,37,1
9,12,3,0,3,0,11,1,6,0,18,0
15,60,0,0,0,0,27,44,18,2,44,0
0,2,0,0,0,0,1,3,0,0,6,1
4,31,0,0,0,0,5,5,0,0,16,0
0,2,0,0,0,0,0,5,1,0,1,1
0,1,0,0,0,0,1,6,1,0,6,1
10,5,0,0,0,0,4,5,0,0,21,0
11,15,0,0,0,0,7,13,0,0,8,0
6,11,0,0,0,0,0,1,0,0,9,1
0,7,0,0,0,0,0,3,3,0,1,1
4,7,0,0,0,0,3,5,0,0,9,0
5,5,0,0,0,2,4,2,1,0,14,0
8,15,0,0,0,0,0,8,4,0,14,1
0,2,0,0,0,0,1,6,2,0,1,1
5,9,0,0,0,0,7,3,0,0,13,0
5,23,0,0,0,0,2,2,1,0,31,1
1,4,0,0,0,0,4,4,0,0,3,0
6,17,1,1,0,0,4,4,3,1,9,0
5,9,0,0,0,0,0,4,2,0,5,1
0,9,0,0,0,0,3,4,0,0,10,1
1,3,0,0,0,0,1,5,1,0,3,1
1,6,0,0,0,0,0,1,0,0,7,1
2,4,0,0,0,0,5,1,0,0,11,0
13,17,0,0,0,0,3,2,0,0,12,0
10,18,0,0,0,0,2,2,2,0,4,0
0,4,0,0,0,0,1,4,1,0,6,1
8,8,0,0,0,0,11,14,0,0,32,0
7,19,0,0,0,0,7,1,0,0,7,0
3,13,0,0,0,0,0,3,0,0,12,1
0,2,0,0,0,0,1,5,4,0,6,1
0,9,0,0,0,0,3,4,1,0,30,1
0,7,0,0,0,0,0,3,1,0,13,1
0,2,0,0,0,0,0,4,1,0,9,1
6,1,0,0,0,0,4,4,0,0,10,0
0,2,0,0,0,0,4,6,1,0,1,1
23,23,0,0,0,0,11,3,0,0,21,0
15,12,0,0,0,0,37,15,1,6,29,0
0,3,0,0,0,0,0,4,0,0,1,1
0,4,0,0,0,0,5,8,1,0,17,1
14,11,0,0,0,0,1,1,0,0,12,0
7,12,0,0,0,0,2,7,2,0,12,1
3,11,0,0,0,0,0,14,2,0,8,1
20,37,0,0,0,0,22,10,2,0,34,0
2,9,0,0,0,0,5,1,0,0,3,0
9,18,3,1,2,0,9,5,5,0,10,0
9,20,2,0,1,0,7,6,3,1,16,0
19,23,6,0,0,1,4,66,0,2,45,0
6,2,0,0,0,0,10,3,0,0,9,0
0,1,0,0,0,0,0,3,0,0,6,1
5,3,0,0,0,0,10,5,0,0,8,0
14,36,0,0,0,0,0,8,1,0,14,1
3,4,0,0,0,0,4,1,0,0,1,0
1,2,0,0,0,0,0,0,0,0,2,0
0,17,0,0,0,0,3,18,6,0,29,1
4,3,0,0,0,0,0,4,0,0,10,1
0,3,0,0,0,0,1,4,0,0,2,1
4,10,0,0,0,0,0,3,0,0,7,1
0,1,0,0,0,0,2,7,2,0,7,1
0,4,0,0,0,0,0,3,1,1,3,1
11,48,0,0,0,0,1,13,4,0,29,1
10,10,0,0,0,0,3,1,0,0,11,0
6,17,0,0,0,0,7,5,0,0,17,0
8,4,0,0,0,0,3,1,0,0,9,0
7,11,0,0,0,0,0,13,3,0,17,1
10,3,0,0,0,0,8,13,0,0,23,0
0,2,0,0,0,0,0,4,0,0,6,1
3,14,0,0,0,0,0,1,0,0,22,1
0,2,0,0,0,0,4,3,0,0,5,1
0,0,0,0,0,0,0,3,0,0,7,0
9,6,0,0,0,0,10,3,1,0,6,0
